month_end,ticker,permno,weight,composite_score,normalized_composite_score,mktcap
2017-01-31,HRB,49373,-0.0,97.7,0.0,4444730.82
2017-01-31,GM,12369,-0.0,97.4,3.75,55358493.54
2017-01-31,AAP,89217,-0.0,96.7,2.83,12096933.7
2017-01-31,PBI,24459,-0.0,93.3,1.22,2957283.28
2017-01-31,FLR,88853,-0.0,92.2,3.37,7728375.0
2017-01-31,SRCL,83906,-0.0,90.1,0.81,6568702.42
2017-01-31,GE,12060,-0.0,87.9,3.68,262737783.0
2017-01-31,COST,87055,-0.0,86.7,3.5,72013398.0
2017-01-31,BLL,57568,-0.0,85.5,2.92,13330705.56
2017-01-31,COG,76082,-0.0,79.9,3.77,9991422.0
2017-01-31,RL,85072,-0.0,77.1,2.78,4979935.45
2017-01-31,PDCO,78034,-0.0,76.7,3.22,4041745.74
2017-01-31,COH,88661,-0.0,74.2,1.31,10471632.75
2017-01-31,WMT,55976,-0.0,73.2,3.13,205104700.6
2017-01-31,BBBY,77659,-0.0,73.0,2.07,6136589.4
2017-01-31,NOV,84032,-0.0,71.8,3.88,14280232.04
2017-01-31,JWN,57817,-0.0,70.0,3.34,7665183.24
2017-01-31,KSS,77606,-0.0,67.9,2.58,7028919.59
2017-01-31,NI,38762,-0.0,67.7,3.65,7219649.06
2017-01-31,M,77462,-0.0,65.6,2.9,9029491.8
2017-01-31,XRX,27983,-0.0,63.7,1.54,7025474.61
2017-01-31,TRIP,13168,-0.0,62.7,1.23,6946351.9
2017-01-31,WFM,77281,-0.0,61.2,3.47,9625070.0
2017-01-31,PSX,13356,-0.0,58.9,3.74,42511777.0
2017-01-31,GPS,59010,-0.0,49.3,2.51,9186229.43
2017-01-31,UAA,90979,-0.0,41.8,3.15,3948551.11
2017-02-28,BAC,59408,0.08015086911743188,373.0,6.52,247420010.96
2017-02-28,JPM,47896,0.07746627335863084,332.4,3.03,324262283.68
2017-02-28,FB,13407,0.06975057076298948,316.7,1.68,319219447.17
2017-02-28,C,70519,0.04829595844954823,335.4,3.29,165716105.29
2017-02-28,GOOGL,90319,0.048229980493592416,297.1,0.0,251043908.77
2017-02-28,NVDA,86580,0.04367057158833755,372.0,6.44,59771720.0
2017-02-28,MO,13901,0.041623599447972406,329.0,2.74,145301346.4
2017-02-28,EBAY,86356,0.0347977750908955,361.6,5.54,36850757.7
2017-02-28,ETFC,83862,0.03375063322012861,371.4,6.39,9479137.78
2017-02-28,NAVI,14601,0.032743457975801825,371.3,6.38,4460332.04
2017-02-28,MS,69032,0.03257487841803069,334.8,3.24,85227755.55
2017-02-28,GLW,22293,0.032512124514128694,361.3,5.52,25624675.34
2017-02-28,RAI,86946,0.03109125057972502,330.2,2.84,87794756.38
2017-02-28,AMAT,14702,0.029731455045310023,348.8,4.44,39111478.82
2017-02-28,TXN,15579,0.02786473811965399,327.7,2.63,76592416.8
2017-02-28,LRCX,48486,0.02669952502477784,350.6,4.6,19303527.76
2017-02-28,SWKS,45911,0.02292129481193849,342.6,3.91,17532075.58
2017-02-28,BAX,27887,0.021828331990288868,335.6,3.31,27500975.44
2017-02-28,STI,68144,0.020485329661753725,331.7,2.97,29234159.37
2017-02-28,ABBV,13721,0.02039776947737142,300.5,0.29,98568012.8
2017-02-28,WMB,38156,0.019451171972511776,331.9,2.99,23403852.16
2017-02-28,BK,49656,0.018935826866492755,319.3,1.91,48905675.84
2017-02-28,EA,75828,0.018143860964019817,327.4,2.6,26664922.5
2017-02-28,SCHW,75186,0.01797036071592794,314.8,1.52,53946097.29
2017-02-28,ICE,90993,0.016976905093800485,321.4,2.09,34011831.33
2017-02-28,ADBE,75510,0.015996323285532292,308.1,0.95,58657824.48
2017-02-28,BSX,77605,0.014252110935465537,315.3,1.56,33473654.95
2017-02-28,URI,85663,0.012774256064607362,322.0,2.14,10794337.33
2017-02-28,CME,89626,0.011105616116781788,304.5,0.64,41253646.08
2017-02-28,KLAC,46886,0.010706674914849007,315.7,1.6,14124417.48
2017-02-28,MTB,35554,0.010403183862745418,309.8,1.09,25742098.84
2017-02-28,ZION,84129,0.008793818929296243,313.5,1.41,9088792.7
2017-02-28,FITB,34746,0.008383356130477235,307.4,0.89,20597040.24
2017-02-28,BBT,71563,0.008219448396281335,298.8,0.15,38980758.68
2017-02-28,NTRS,58246,0.0073319750253494215,305.2,0.7,20045514.75
2017-02-28,ZTS,13788,0.007144309969502032,302.0,0.42,26226600.84
2017-02-28,UNM,71175,0.005158586958048129,304.1,0.6,11193252.07
2017-02-28,CNP,21792,0.004624096546075221,302.6,0.47,11766423.48
2017-02-28,VMC,15202,0.0037544433856773187,298.7,0.14,15963457.16
2017-02-28,SNI,92709,0.0032872867182514765,301.3,0.36,7716038.87
2017-02-28,ANTM,89179,-0.0,113.4,3.0,43574949.42
2017-02-28,CPB,25320,-0.0,113.1,1.01,18223536.2
2017-02-28,ADS,89002,-0.0,110.7,0.46,13588656.5
2017-02-28,AAP,89217,-0.0,110.3,3.14,11534952.94
2017-02-28,GM,12369,-0.0,107.4,4.06,55185030.6
2017-02-28,PEP,13856,-0.0,107.1,0.9,157535881.32
2017-02-28,GWW,52695,-0.0,106.8,2.1,14589223.11
2017-02-28,GIS,17144,-0.0,106.8,0.8,35015264.07
2017-02-28,HUM,48653,-0.0,104.4,3.49,31544695.0
2017-02-28,EL,82642,-0.0,102.8,1.12,18415815.15
2017-02-28,HSIC,82581,-0.0,102.4,2.41,13587037.32
2017-02-28,UPS,87447,-0.0,99.1,2.72,72892647.52
2017-02-28,FLR,88853,-0.0,98.1,3.62,7718873.45
2017-02-28,DUK,27959,-0.0,96.6,1.32,57752640.4
2017-02-28,HRB,49373,-0.0,95.9,0.0,4258325.52
2017-02-28,RL,85072,-0.0,92.6,2.74,4468738.23
2017-02-28,COST,87055,-0.0,87.9,3.76,77771561.99
2017-02-28,GPC,46674,-0.0,85.3,2.57,14201354.09
2017-02-28,VFC,43553,-0.0,85.0,0.85,21699141.95
2017-02-28,PBI,24459,-0.0,83.8,2.02,2542482.36
2017-02-28,XOM,11850,-0.0,83.6,3.63,337194518.48
2017-02-28,COH,88661,-0.0,83.3,0.95,10688663.44
2017-02-28,SRCL,83906,-0.0,82.1,1.29,7057480.64
2017-02-28,NI,38762,-0.0,81.7,3.78,7733593.86
2017-02-28,XRX,27983,-0.0,78.4,1.56,7563384.96
2017-02-28,MAT,39538,-0.0,76.0,2.44,8811109.85
2017-02-28,URBN,79881,-0.0,75.9,2.22,3025571.02
2017-02-28,PDCO,78034,-0.0,73.7,3.44,4414740.3
2017-02-28,BLL,57568,-0.0,67.2,4.3,12853485.18
2017-02-28,TRIP,13168,-0.0,66.1,1.27,5447499.2
2017-02-28,BBBY,77659,-0.0,63.8,2.28,5909469.6
2017-02-28,WMT,55976,-0.0,63.1,3.32,217981366.7
2017-02-28,JWN,57817,-0.0,58.7,3.52,7932200.0
2017-02-28,COG,76082,-0.0,56.4,4.33,10405544.1
2017-02-28,M,77462,-0.0,54.4,3.19,10102202.0
2017-02-28,KSS,77606,-0.0,49.8,2.82,7521279.26
2017-02-28,WFM,77281,-0.0,45.7,3.72,9770388.55
2017-02-28,GPS,59010,-0.0,45.1,2.64,9900226.42
2017-02-28,UAA,90979,-0.0,43.5,3.24,3790739.56
2017-02-28,PSX,13356,-0.0,41.8,3.96,40580610.0
2017-03-31,AAPL,14593,0.11816483519420208,298.7,0.0,747867382.9
2017-03-31,BAC,59408,0.07106818029679926,373.6,6.75,236181735.37
2017-03-31,JPM,47896,0.06696868013045329,337.3,3.48,313761229.92
2017-03-31,FB,13407,0.060005251434076624,314.1,1.39,335854497.0
2017-03-31,C,70519,0.04550903485603965,341.7,3.88,165394224.3
2017-03-31,MO,13901,0.0415321642962121,342.3,3.93,138513376.4
2017-03-31,EBAY,86356,0.04149652220919177,378.1,7.16,36188460.0
2017-03-31,RAI,86946,0.032853839218816114,340.1,3.73,89862360.68
2017-03-31,NVDA,86580,0.031244704269367284,346.4,4.3,61710914.67
2017-03-31,ETFC,83862,0.030805866211441872,363.7,5.86,9594994.23
2017-03-31,NAVI,14601,0.030720391257592013,365.4,6.01,4205729.16
2017-03-31,AMAT,14702,0.030023763814025828,350.6,4.68,42005425.9
2017-03-31,MS,69032,0.029890211090440683,337.0,3.45,79946508.6
2017-03-31,GLW,22293,0.029549647041710734,355.5,5.12,25030242.0
2017-03-31,BAX,27887,0.026746133100776334,348.2,4.46,28105890.02
2017-03-31,LRCX,48486,0.024729595540623883,346.2,4.28,21047060.84
2017-03-31,TXN,15579,0.023469425310237102,322.6,2.15,80377128.8
2017-03-31,BK,49656,0.021291823759582097,328.8,2.71,48913041.05
2017-03-31,EA,75828,0.02080383564618339,335.2,3.29,27572160.0
2017-03-31,AMGN,14008,0.01989335758297502,300.5,0.16,120771934.36
2017-03-31,STI,68144,0.019839879695909574,333.2,3.11,27175138.9
2017-03-31,WMB,38156,0.01805527157966762,330.2,2.84,24436132.16
2017-03-31,ICE,90993,0.016879160189521358,323.7,2.25,35530090.98
2017-03-31,BIIB,76841,0.016193143610284136,314.3,1.41,57996485.42
2017-03-31,SWKS,45911,0.014752437019196336,325.1,2.38,18077310.0
2017-03-31,SCHW,75186,0.013170928177568143,308.8,0.91,54554481.52
2017-03-31,KLAC,46886,0.011772590292989663,319.6,1.88,14903458.41
2017-03-31,ADBE,75510,0.011523250484947118,301.7,0.27,64375050.74
2017-03-31,BBT,71563,0.01071212811701957,309.8,1.0,36140754.6
2017-03-31,URI,85663,0.010320445106089397,317.9,1.73,10561097.75
2017-03-31,BSX,77605,0.009750342699698126,308.4,0.87,34046308.77
2017-03-31,CME,89626,0.008156440538424785,302.7,0.36,40214512.8
2017-03-31,ZION,84129,0.007833265572927305,313.1,1.3,8508990.0
2017-03-31,MTB,35554,0.007814644297204052,307.7,0.81,23791594.26
2017-03-31,FITB,34746,0.006119756036072635,305.6,0.62,19053683.0
2017-03-31,NTRS,58246,0.005574010671412934,304.1,0.49,19877555.88
2017-03-31,WM,11955,0.005225386228572495,299.0,0.03,32215983.08
2017-03-31,UNM,71175,0.005213076362529263,306.5,0.7,10748547.81
2017-03-31,CNP,21792,0.002688410423051577,300.5,0.16,11881512.06
2017-03-31,SNI,92709,0.0016381706361666185,299.7,0.09,7516074.85
2017-03-31,CVS,17005,-0.0,115.9,2.86,80517450.0
2017-03-31,PEG,23712,-0.0,115.4,2.22,22450723.95
2017-03-31,TJX,40539,-0.0,113.6,2.02,51053257.2
2017-03-31,CTL,60599,-0.0,112.9,1.49,12882772.75
2017-03-31,HSIC,82581,-0.0,107.3,2.36,13507175.96
2017-03-31,KO,11308,-0.0,106.1,0.0,182153116.6
2017-03-31,COST,87055,-0.0,105.2,3.49,73606016.29
2017-03-31,WHR,25419,-0.0,105.1,3.14,12762371.7
2017-03-31,DUK,27959,-0.0,99.5,1.44,57397404.83
2017-03-31,EL,82642,-0.0,98.3,1.24,18847036.41
2017-03-31,GM,12369,-0.0,98.2,3.74,52968042.4
2017-03-31,CPB,25320,-0.0,94.9,1.53,17422653.96
2017-03-31,GIS,17144,-0.0,89.3,0.98,33997726.35
2017-03-31,GWW,52695,-0.0,87.3,2.09,13667666.61
2017-03-31,AAP,89217,-0.0,86.6,2.97,10944404.2
2017-03-31,VFC,43553,-0.0,86.1,1.02,22786329.31
2017-03-31,NI,38762,-0.0,83.4,3.5,7694780.34
2017-03-31,COH,88661,-0.0,83.0,1.1,11597859.28
2017-03-31,PDCO,78034,-0.0,80.8,3.04,4393370.82
2017-03-31,RL,85072,-0.0,80.5,2.61,4597736.22
2017-03-31,SRCL,83906,-0.0,80.4,1.41,7067367.18
2017-03-31,WYNN,89533,-0.0,77.8,3.46,11717153.35
2017-03-31,XOM,11850,-0.0,74.2,3.36,340055613.14
2017-03-31,MAT,39538,-0.0,73.7,2.37,8773986.0
2017-03-31,WMT,55976,-0.0,72.6,3.19,218619288.72
2017-03-31,UPS,87447,-0.0,71.3,2.59,73954057.1
2017-03-31,XRX,27983,-0.0,68.5,1.6,7461726.56
2017-03-31,GPC,46674,-0.0,64.1,2.5,13711703.39
2017-03-31,FLR,88853,-0.0,61.8,3.35,7352960.94
2017-03-31,BBBY,77659,-0.0,61.8,2.25,5727776.84
2017-03-31,TRIP,13168,-0.0,61.6,1.39,5541441.88
2017-03-31,JWN,57817,-0.0,56.8,3.22,7770251.07
2017-03-31,M,77462,-0.0,51.6,3.07,9018236.76
2017-03-31,WFM,77281,-0.0,51.3,3.45,9467751.8
2017-03-31,KSS,77606,-0.0,51.3,2.85,6861492.36
2017-03-31,GPS,59010,-0.0,46.6,2.46,9712186.47
2017-03-31,BLL,57568,-0.0,41.6,3.93,13000401.16
2017-03-31,COG,76082,-0.0,41.5,3.98,11130631.02
2017-03-31,UAA,90979,-0.0,41.5,3.08,3636315.64
2017-03-31,PSX,13356,-0.0,26.3,3.65,40954442.62
2017-04-30,AAPL,14593,0.1162693605857651,329.0,2.11,748968063.86
2017-04-30,BAC,59408,0.06286988565639386,377.6,6.0,232797594.6
2017-04-30,FB,13407,0.05970105736926884,326.5,1.91,355242085.0
2017-04-30,JPM,47896,0.05661169086199899,334.9,2.59,309533646.0
2017-04-30,GOOG,14542,0.05412825987594711,327.0,1.95,314338230.26
2017-04-30,GOOGL,90319,0.048759546309540366,327.4,1.98,275163969.03
2017-04-30,EBAY,86356,0.03671868203029263,381.6,6.32,36160912.58
2017-04-30,C,70519,0.03561904676916316,334.2,2.53,162775096.0
2017-04-30,RAI,86946,0.034870918635479656,357.3,4.38,91972743.0
2017-04-30,MO,13901,0.033616619766073705,337.6,2.8,138945981.6
2017-04-30,GLW,22293,0.03164029191012729,372.3,5.58,26548693.2
2017-04-30,NVDA,86580,0.02832791047025794,351.5,3.91,62058500.0
2017-04-30,AMAT,14702,0.028009656504408686,357.2,4.37,43640805.52
2017-04-30,ETFC,83862,0.027873731545379008,368.9,5.31,9501630.05
2017-04-30,EA,75828,0.02637241449598031,358.2,4.45,29204560.0
2017-04-30,LRCX,48486,0.02626875169806406,360.0,4.59,23366044.81
2017-04-30,MS,69032,0.02606306581821765,339.4,2.95,80321240.0
2017-04-30,SWKS,45911,0.02564855453930019,360.2,4.61,18404523.5
2017-04-30,TXN,15579,0.0239800170438705,334.7,2.57,78888934.32
2017-04-30,ADBE,75510,0.022663901017688486,335.9,2.67,66160915.47
2017-04-30,BAX,27887,0.02030656293552114,342.7,3.21,30176165.76
2017-04-30,ICE,90993,0.020209396652836855,340.5,3.03,35725930.8
2017-04-30,KLAC,46886,0.018260787556798556,342.8,3.22,15397261.86
2017-04-30,WMB,38156,0.014777071511116046,330.6,2.24,25307241.12
2017-04-30,SCHW,75186,0.012372086143387837,315.2,1.01,51934369.2
2017-04-30,BK,49656,0.011388733974933288,313.8,0.9,48936611.62
2017-04-30,STI,68144,0.0109377124676249,320.2,1.41,27593298.72
2017-04-30,URI,85663,0.01071249406938726,326.1,1.88,9267695.58
2017-04-30,CME,89626,0.010454279275995996,314.8,0.98,39479967.72
2017-04-30,NAVI,14601,0.009575565491853563,325.0,1.79,4331103.2
2017-04-30,JNPR,86979,0.009092853125274589,321.3,1.5,11402423.72
2017-04-30,HOLX,76095,0.00759155221693108,317.0,1.15,12957869.4
2017-04-30,WM,11955,0.007260781516841883,309.4,0.54,32164465.98
2017-04-30,ZION,84129,0.0060671281545410715,314.9,0.98,8111238.87
2017-04-30,SNI,92709,0.005373457649835139,313.5,0.87,7166021.6
2017-04-30,ALK,28804,0.004487305639449867,310.1,0.6,10528100.61
2017-04-30,TIF,75100,0.0038150038416395874,308.1,0.44,11435628.75
2017-04-30,CTXS,82686,0.0036473519101165005,307.4,0.38,12232624.08
2017-04-30,UAL,91103,0.0036286393225465853,304.0,0.11,21740947.76
2017-04-30,CNP,21792,0.002535650073836028,304.6,0.16,12295231.74
2017-04-30,UNM,71175,0.001492223566314733,302.6,0.0,10573154.62
2017-04-30,ZBH,89070,-0.0,116.3,0.6,24076331.95
2017-04-30,KO,11308,-0.0,116.3,0.0,184360920.85
2017-04-30,CTL,60599,-0.0,114.3,1.47,14089313.21
2017-04-30,CVS,17005,-0.0,114.0,2.8,85390610.04
2017-04-30,COST,87055,-0.0,111.3,3.4,77920806.32
2017-04-30,HSIC,82581,-0.0,111.2,2.29,13856031.2
2017-04-30,NWL,60986,-0.0,106.3,1.98,23063194.0
2017-04-30,DUK,27959,-0.0,104.9,1.34,57740347.5
2017-04-30,XRX,27983,-0.0,102.1,1.58,7309238.96
2017-04-30,COH,88661,-0.0,101.9,1.06,11053464.24
2017-04-30,EL,82642,-0.0,101.2,1.21,19369392.06
2017-04-30,WHR,25419,-0.0,100.4,3.03,13734748.86
2017-04-30,CPB,25320,-0.0,95.8,1.5,17513967.66
2017-04-30,PDCO,78034,-0.0,95.5,2.96,4294797.66
2017-04-30,GIS,17144,-0.0,92.9,0.91,33133523.85
2017-04-30,VFC,43553,-0.0,92.1,0.99,22645391.49
2017-04-30,NI,38762,-0.0,89.0,3.42,7849822.0
2017-04-30,AAP,89217,-0.0,88.9,2.88,10492632.66
2017-04-30,SRCL,83906,-0.0,87.4,1.38,7276259.08
2017-04-30,GM,12369,-0.0,86.9,3.66,52275605.04
2017-04-30,WMT,55976,-0.0,85.9,3.12,227912380.08
2017-04-30,CVX,14541,-0.0,85.5,3.68,202149765.4
2017-04-30,RL,85072,-0.0,84.1,2.59,4547038.32
2017-04-30,MAT,39538,-0.0,78.4,2.3,7680105.52
2017-04-30,GPS,59010,-0.0,77.2,2.4,10485790.2
2017-04-30,UPS,87447,-0.0,74.9,2.53,74039940.0
2017-04-30,XOM,11850,-0.0,70.5,3.27,346174117.8
2017-04-30,GWW,52695,-0.0,69.0,2.04,11254836.2
2017-04-30,GPC,46674,-0.0,66.6,2.45,13563195.88
2017-04-30,JWN,57817,-0.0,64.4,3.16,8053897.77
2017-04-30,TRIP,13168,-0.0,63.1,1.35,5779779.11
2017-04-30,BBBY,77659,-0.0,58.8,2.41,5624717.5
2017-04-30,WFM,77281,-0.0,55.5,3.36,11594756.0
2017-04-30,M,77462,-0.0,52.8,2.99,8917564.14
2017-04-30,KSS,77606,-0.0,51.9,2.79,6727054.68
2017-04-30,COG,76082,-0.0,49.9,3.9,10818754.52
2017-04-30,FLR,88853,-0.0,47.7,3.28,7171302.84
2017-04-30,UAA,90979,-0.0,42.8,2.97,3968493.83
2017-04-30,UA,15980,-0.0,40.5,3.54,4274916.63
2017-04-30,BLL,57568,-0.0,40.4,3.83,13460824.74
2017-04-30,PSX,13356,-0.0,35.2,3.58,41130212.76
2017-05-31,AAPL,14593,0.11608156811024059,322.8,1.67,796466146.26
2017-05-31,FB,13407,0.0619608826449551,338.9,2.7,358170056.83
2017-05-31,GOOG,14542,0.058731396925258125,338.7,2.69,334774576.15
2017-05-31,JPM,47896,0.055240820881003884,345.9,3.15,291862848.6
2017-05-31,BAC,59408,0.05473705357904122,373.3,4.91,223022056.59
2017-05-31,GOOGL,90319,0.052928906404867,337.9,2.64,293786618.54
2017-05-31,EBAY,86356,0.0329628679671488,383.8,5.59,37124193.4
2017-05-31,MO,13901,0.03241509405781712,336.4,2.54,145723298.8
2017-05-31,C,70519,0.030524250871333092,321.7,1.59,166682239.32
2017-05-31,GLW,22293,0.030341443796418396,380.0,5.34,26778751.2
2017-05-31,GS,86868,0.027583889112257995,347.7,3.27,83158481.12
2017-05-31,LRCX,48486,0.02682542882859726,369.8,4.69,25030783.04
2017-05-31,MS,69032,0.025460860788013413,343.6,3.0,77209900.68
2017-05-31,AMAT,14702,0.02531868620458348,354.9,3.73,49304116.16
2017-05-31,NVDA,86580,0.025091648805971936,338.8,2.69,85888255.95
2017-05-31,SWKS,45911,0.023427333734051665,361.5,4.15,19638995.75
2017-05-31,TXN,15579,0.021407798247025375,328.9,2.06,82186766.76
2017-05-31,ISRG,88352,0.021020938640837473,348.1,3.29,33697725.51
2017-05-31,HOLX,76095,0.019935346074089803,353.8,3.66,12127276.41
2017-05-31,ADBE,75510,0.01904360735201885,326.6,1.91,70177858.28
2017-05-31,KLAC,46886,0.018442583034812707,347.4,3.25,16303352.0
2017-05-31,EA,75828,0.018321747351236334,339.1,2.71,35135473.24
2017-05-31,BAX,27887,0.017995000093520255,339.3,2.73,32245008.39
2017-05-31,WMB,38156,0.01795500094191571,342.8,2.95,23631465.0
2017-05-31,BCR,46877,0.016644552685483552,339.3,2.73,22263157.59
2017-05-31,ETFC,83862,0.01633497442738045,343.7,3.01,9518130.71
2017-05-31,JNPR,86979,0.016177617932247,342.5,2.93,11206875.68
2017-05-31,NAVI,14601,0.01303135485456621,335.7,2.5,4111698.63
2017-05-31,VRTX,76744,0.012460188114735492,322.7,1.66,30784928.4
2017-05-31,ZION,84129,0.012158850310737105,331.3,2.21,8119344.03
2017-05-31,ILMN,88446,0.011702111976367582,322.4,1.64,25894560.0
2017-05-31,NEE,24205,0.011434238202610188,304.6,0.5,66216974.72
2017-05-31,STI,68144,0.009631994754888648,316.0,1.23,25803114.12
2017-05-31,TIF,75100,0.00940808737507983,321.6,1.59,10839477.04
2017-05-31,URI,85663,0.0077379549035405575,317.1,1.3,9189098.49
2017-05-31,LUK,20415,0.0065888841311738736,313.7,1.08,8775961.02
2017-05-31,MU,53613,0.0059236686639753,301.0,0.26,34041066.39
2017-05-31,CME,89626,0.005391822973414202,296.9,0.0,39853734.52
2017-05-31,WM,11955,0.004582977629937184,297.6,0.05,32211565.09
2017-05-31,UAL,91103,0.004237914610691071,299.7,0.18,24670293.52
2017-05-31,CMA,25081,0.002798652006156158,300.5,0.23,12130732.16
2017-05-31,HP,32707,-0.0,114.0,3.66,5717138.22
2017-05-31,KR,16678,-0.0,112.2,3.7,27177317.34
2017-05-31,NI,38762,-0.0,108.9,3.28,8432237.22
2017-05-31,DUK,27959,-0.0,107.6,1.04,59966061.12
2017-05-31,PEG,23712,-0.0,107.2,2.5,22719025.89
2017-05-31,EL,82642,-0.0,107.2,0.33,21075215.94
2017-05-31,SEE,85926,-0.0,103.2,1.83,8698013.46
2017-05-31,COH,88661,-0.0,102.4,0.0,12990971.09
2017-05-31,CVS,17005,-0.0,101.9,2.52,78274019.85
2017-05-31,CPB,25320,-0.0,98.9,0.9,17547449.35
2017-05-31,KSS,77606,-0.0,98.4,2.55,6623641.08
2017-05-31,WFM,77281,-0.0,92.1,3.43,11181579.35
2017-05-31,VZ,65875,-0.0,90.0,1.06,190261770.16
2017-05-31,VFC,43553,-0.0,88.8,0.39,21544586.6
2017-05-31,XRX,27983,-0.0,88.3,0.86,7187248.88
2017-05-31,GM,12369,-0.0,88.3,3.73,51202643.31
2017-05-31,GIS,17144,-0.0,86.3,0.02,32689899.9
2017-05-31,SRCL,83906,-0.0,83.7,0.92,6972364.36
2017-05-31,AAP,89217,-0.0,81.5,2.94,9867907.35
2017-05-31,WMT,55976,-0.0,80.7,3.06,238280301.6
2017-05-31,XOM,11850,-0.0,74.8,2.75,341099913.0
2017-05-31,PDCO,78034,-0.0,74.6,2.8,4262941.44
2017-05-31,JEC,52329,-0.0,74.2,2.62,6312678.5
2017-05-31,EXC,21776,-0.0,71.1,2.76,33626582.07
2017-05-31,RL,85072,-0.0,70.9,2.99,3736729.2
2017-05-31,CVX,14541,-0.0,70.1,3.56,196048758.36
2017-05-31,UPS,87447,-0.0,68.6,3.26,72988956.9
2017-05-31,DVN,87137,-0.0,66.7,3.75,17863286.0
2017-05-31,GE,12060,-0.0,66.3,3.59,237766906.94
2017-05-31,BBBY,77659,-0.0,63.1,2.06,4980159.3
2017-05-31,M,77462,-0.0,61.1,2.92,7155750.0
2017-05-31,R,27633,-0.0,59.8,3.12,3557455.2
2017-05-31,GPC,46674,-0.0,58.6,2.17,13651632.28
2017-05-31,TRIP,13168,-0.0,57.6,1.02,4945723.77
2017-05-31,MAT,39538,-0.0,54.3,3.08,7847957.96
2017-05-31,GWW,52695,-0.0,50.9,1.78,10062185.68
2017-05-31,FLR,88853,-0.0,46.9,3.24,6270620.52
2017-05-31,UA,15980,-0.0,46.8,3.2,3943942.51
2017-05-31,UAA,90979,-0.0,43.0,2.84,3538296.36
2017-05-31,COG,76082,-0.0,42.7,3.94,10329955.37
2017-05-31,PSX,13356,-0.0,35.7,3.82,39280218.78
2017-06-30,AAPL,14593,0.11108417141175388,323.8,1.65,744552003.64
2017-06-30,FB,13407,0.06316647109252521,339.7,2.75,357671620.0
2017-06-30,GOOG,14542,0.06119070536584052,350.6,3.51,315994493.41
2017-06-30,BAC,59408,0.05717034368021259,368.7,4.77,241433069.74
2017-06-30,JPM,47896,0.05604997853149901,332.3,2.24,324726285.6
2017-06-30,GOOGL,90319,0.05578218316452885,350.5,3.5,277084613.26
2017-06-30,NVDA,86580,0.040421969904478106,382.3,5.71,86013200.0
2017-06-30,C,70519,0.035766293418518794,329.8,2.07,184137895.04
2017-06-30,EBAY,86356,0.03437167731764142,384.2,5.84,37434240.0
2017-06-30,GLW,22293,0.029899471884612224,375.2,5.22,27652971.6
2017-06-30,MO,13901,0.02701140247104817,320.6,1.43,143849603.15
2017-06-30,LRCX,48486,0.02622196754913207,366.5,4.61,22872482.27
2017-06-30,EA,75828,0.026187502862694636,362.5,4.34,32667480.0
2017-06-30,GS,86868,0.025658510297519782,339.2,2.72,87346714.96
2017-06-30,AMAT,14702,0.02562199967730576,356.2,3.9,44393047.92
2017-06-30,SWKS,45911,0.024422258657577946,363.4,4.4,17626015.0
2017-06-30,MS,69032,0.024354687151383385,337.4,2.59,82426285.92
2017-06-30,ETFC,83862,0.02263493857652237,361.1,4.24,10460341.65
2017-06-30,ISRG,88352,0.021370373613911656,347.8,3.32,34702227.0
2017-06-30,ADBE,75510,0.020562928360074645,331.5,2.18,69787344.64
2017-06-30,KLAC,46886,0.018941358371464153,348.9,3.39,14352428.4
2017-06-30,TXN,15579,0.018756255050013555,323.7,1.64,76292788.81
2017-06-30,NAVI,14601,0.01823863896122116,350.7,3.52,4744267.65
2017-06-30,BAX,27887,0.01626798414042408,333.8,2.34,32913721.26
2017-06-30,VRTX,76744,0.01601212730873672,333.3,2.31,32316729.9
2017-06-30,JNPR,86979,0.014580786006890818,337.8,2.62,10652836.48
2017-06-30,HOLX,76095,0.013409218779953214,333.6,2.33,12716746.64
2017-06-30,ZION,84129,0.012011682462393349,331.1,2.16,8875572.21
2017-06-30,WMB,38156,0.011883007043144298,324.3,1.69,25019607.0
2017-06-30,SCHW,75186,0.010326489382851474,306.9,0.48,57443233.68
2017-06-30,ALB,80191,0.01024997317718941,324.9,1.73,11688766.08
2017-06-30,BCR,46877,0.009724894966821199,318.9,1.31,22953694.7
2017-06-30,ILMN,88446,0.007972750979177162,312.9,0.89,25333920.0
2017-06-30,LUV,58683,0.0065418791788666875,303.9,0.27,37573758.82
2017-06-30,URI,85663,0.006101577178113479,313.8,0.96,9525460.23
2017-06-30,STI,68144,0.005902913378794759,306.1,0.42,27422758.72
2017-06-30,ALK,28804,0.003854433273181189,306.7,0.46,11083834.08
2017-06-30,EW,87657,0.003426107835733914,300.0,0.0,24807106.72
2017-06-30,LUK,20415,0.0027913015417325975,304.3,0.3,9412838.88
2017-06-30,UNM,71175,0.002267382675447128,302.3,0.16,10641618.82
2017-06-30,TIF,75100,0.001789403319068685,300.5,0.03,11700801.63
2017-06-30,SEE,85926,-0.0,110.4,1.74,8764589.88
2017-06-30,JWN,57817,-0.0,108.4,3.01,7942267.16
2017-06-30,NI,38762,-0.0,105.0,3.16,8202590.56
2017-06-30,PEG,23712,-0.0,104.7,2.44,21757855.79
2017-06-30,MOS,90386,-0.0,100.4,3.3,8013718.11
2017-06-30,GM,12369,-0.0,99.9,3.6,52758097.35
2017-06-30,CVS,17005,-0.0,99.6,2.46,81972245.7
